id,name,price,quantity,discount
PRD-003256,Matrix Intelligent Noise Canceling Earbuds,1418.97,128,5.80%
PRD-003257,Aura Elite Portable Charger,695.84,1,1.30%
PRD-003258,Zenith Vivid Bluetooth Speaker,1197.1,263,1.50%
PRD-003259,Orbit Pro Standing Desk,833.43,51,5.40%
PRD-003260,Lumina Vivid USB-C Hub,736.53,216,6.20%
PRD-003261,Apex Stealth External SSD,1219.62,343,4.40%
PRD-003262,Aura Elite Soundbar,51.53,368,1.30%
PRD-003263,Cipher Extreme Mechanical Keyboard,698.39,100,6.10%
PRD-003264,Horizon Eco External SSD,374.27,236,8.60%
PRD-003265,Cipher Max Mechanical Keyboard,1220.61,147,4.30%
PRD-003266,Lumina Studio Graphics Tablet,304.03,205,2.10%
PRD-003267,Core Pro Smartwatch,850.3,93,4.20%
PRD-003268,Vanguard Eco Water Bottle,1056.88,305,3.00%
PRD-003269,Nova Advanced Bluetooth Speaker,844.51,170,2.40%
PRD-003270,Core Precision Robot Vacuum,239.93,414,11.00%
PRD-003271,Fusion Portable Water Bottle,1335.11,223,9.90%
PRD-003272,Titan HD Soundbar,101.72,123,10.00%
PRD-003273,Vector Pro Gaming Mouse,92.02,136,4.80%
PRD-003274,Matrix Lite Graphics Tablet,1447.82,320,7.10%
PRD-003275,Pulse Seamless Bluetooth Speaker,81.55,301,5.80%
PRD-003276,Synergy Lite Portable Charger,61.79,383,7.90%
PRD-003277,Prism Active Drone,107.5,366,6.80%
PRD-003278,Lumina Turbo Wireless Headphones,476.67,341,12.00%
PRD-003279,Pulse Smart Noise Canceling Earbuds,69.18,312,7.30%
PRD-003280,Vortex Seamless Soundbar,450.65,425,7.20%
PRD-003281,Optima Gaming Smart Lock,796.6,252,7.70%
PRD-003282,Pulse Advanced Running Shoes,887.92,350,1.40%
PRD-003283,Horizon Gaming Smart Lock,837.46,149,1.20%
PRD-003284,Astra Lite Power Bank,329.12,146,11.40%
PRD-003285,Optima Studio VR Headset,403.65,119,10.00%
PRD-003286,Summit Ergonomic Noise Canceling Earbuds,321.13,352,11.60%
PRD-003287,Sol Turbo VR Headset,1368.47,312,5.40%
PRD-003288,Apex Max Portable Charger,252.71,220,10.20%
PRD-003289,Nexus Pro Ergonomic Chair,704.09,263,5.50%
PRD-003290,Hyper Lite USB-C Hub,619.64,430,1.90%
PRD-003291,Nova Flex Portable Charger,148.04,476,10.80%
PRD-003292,Titan Compact Coffee Maker,1028.4,384,7.40%
PRD-003293,Fusion Ultimate Power Bank,1346.78,42,11.70%
PRD-003294,Nova Core Ring Light,758.44,300,11.60%
PRD-003295,Nova Intelligent 4K Monitor,1455.93,475,4.80%
PRD-003296,Velocity Wireless Ring Light,212.52,388,1.40%
PRD-003297,Vanguard Stealth Smart Scale,1107.73,119,6.90%
PRD-003298,Fusion Stealth Coffee Maker,659.87,5,6.50%
PRD-003299,Zenith Seamless Smartwatch,393.68,23,5.00%
PRD-003300,Summit Studio USB-C Hub,1244.23,92,10.10%
PRD-003301,Astra Turbo USB-C Hub,453.53,206,1.10%
PRD-003302,Titan Prime Smart Scale,1337.13,345,9.80%
PRD-003303,Lumina Seamless Laptop Stand,902.24,216,6.70%
PRD-003304,Echo Eco Robot Vacuum,870.41,343,11.20%
PRD-003305,Vector Modular Mechanical Keyboard,405.09,301,4.30%
PRD-003306,Quantum Portable USB-C Hub,1186.42,216,1.30%
PRD-003307,Matrix Ultra E-Reader,1349.97,328,3.00%
PRD-003308,Optima Wireless Drone,839.92,170,8.70%
PRD-003309,Vanguard Lite Running Shoes,874.05,439,9.70%
PRD-003310,Blaze Prime Microphone Kit,962.15,453,7.30%
PRD-003311,Horizon Extreme Microphone Kit,1253.61,192,4.60%
PRD-003312,Prism Core Portable Charger,1403.71,219,0.30%
PRD-003313,Fusion Stealth Graphics Tablet,232.61,227,0.10%
PRD-003314,Cipher Lite Blender,218.65,477,4.30%
PRD-003315,Prism Intelligent Standing Desk,417.16,279,1.50%
PRD-003316,Omni Portable Ring Light,603.79,356,6.00%
PRD-003317,Vortex Ultimate Water Bottle,211.35,132,4.70%
PRD-003318,Echo Vivid Thermal Mug,671.08,294,0.80%
PRD-003319,Nova Precision 4K Monitor,139.23,37,2.60%
PRD-003320,Quantum Turbo Action Camera,540.46,386,11.80%
PRD-003321,Hyper Intelligent Ergonomic Chair,1073.8,55,2.80%
PRD-003322,Vector Core Standing Desk,1342.29,174,2.20%
PRD-003323,Prism Ultra Portable Charger,485.89,261,1.10%
PRD-003324,Cipher Vivid Smartwatch,1365.54,184,10.90%
PRD-003325,Lumina Vivid Graphics Tablet,746.4,134,1.50%
PRD-003326,Aura Ergonomic Smart Plug,977.52,446,2.30%
PRD-003327,Sol Portable Smartwatch,1182.81,213,4.80%
PRD-003328,Pulse Studio Dash Cam,1345.47,476,9.00%
PRD-003329,Nexus Extreme Portable Charger,894.24,293,9.00%
PRD-003330,Vortex Active Ring Light,1434.89,373,0.00%
PRD-003331,Blaze Eco Drone,223.31,139,1.00%
PRD-003332,Lumina Ergonomic Thermal Mug,1272.59,53,9.40%
PRD-003333,Summit Precision Noise Canceling Earbuds,1379.15,320,4.50%
PRD-003334,Velocity Active Water Bottle,926.99,275,7.40%
PRD-003335,Prism Extreme Soundbar,597.36,316,6.60%
PRD-003336,Aero Stealth Blender,853.42,352,10.70%
PRD-003337,Titan Smart Electric Toothbrush,884.99,160,9.60%
PRD-003338,Zenith Lite Bluetooth Speaker,922.85,369,7.20%
PRD-003339,Starlight Ultra Dash Cam,1492.05,126,8.40%
PRD-003340,Astra Ultimate Gaming Mouse,530.77,36,5.70%
PRD-003341,Matrix Modular Mechanical Keyboard,345.23,305,6.50%
PRD-003342,Blaze Advanced Standing Desk,475.69,210,11.70%
PRD-003343,Nexus Lite Smart Scale,871.42,167,4.50%
PRD-003344,Zenith Gaming E-Reader,17.46,12,7.10%
PRD-003345,Aero Seamless HD Webcam,452.27,497,7.00%
PRD-003346,Starlight Ultra Microphone Kit,1381.23,192,8.20%
PRD-003347,Lumina Seamless Drone,922.4,220,6.00%
PRD-003348,Zenith Smart Water Bottle,397.61,7,9.80%
PRD-003349,Aero Smart Water Bottle,1298.57,250,9.10%
PRD-003350,Cipher Active Smartwatch,859.38,400,11.40%
PRD-003351,Summit Compact Fitness Tracker,1173.19,412,7.30%
PRD-003352,Matrix Elite Action Camera,1286.4,189,3.10%
PRD-003353,Blaze Ultimate Blender,1176.21,437,7.60%
PRD-003354,Horizon Smart Microphone Kit,86.95,203,7.60%
PRD-003355,Vanguard Compact Mechanical Keyboard,19.67,477,8.10%
PRD-003356,Hyper Speed Noise Canceling Earbuds,182.9,77,3.50%
PRD-003357,Fusion Ergonomic Dash Cam,1042.75,242,3.70%
PRD-003358,Nexus Vivid Smart Plug,922.22,199,0.30%
PRD-003359,Titan Prime Wi-Fi Router,1065.45,51,1.10%
PRD-003360,Velocity Active Thermal Mug,961.28,30,0.10%
PRD-003361,Apex Lite Dash Cam,885.67,202,5.80%
PRD-003362,Optima Active HD Webcam,298.64,40,2.10%
PRD-003363,Vanguard Eco Wireless Headphones,1396.88,139,5.40%
PRD-003364,Horizon Seamless Portable Charger,1279.99,326,9.70%
PRD-003365,Pulse Elite Bluetooth Speaker,1379.76,27,2.40%
PRD-003366,Velocity Compact Dash Cam,517.16,220,4.10%
PRD-003367,Astra Speed Ring Light,77.84,283,4.20%
PRD-003368,Hyper HD Portable Charger,1422.28,89,3.70%
PRD-003369,Quantum Modular Drone,1043.9,119,6.00%
PRD-003370,Velocity HD Wi-Fi Router,76.43,346,11.30%
PRD-003371,Velocity Wireless Coffee Maker,432.09,239,4.10%
PRD-003372,Echo Speed Fitness Tracker,1269.18,39,1.30%
PRD-003373,Core Elite Backpack,432.48,275,7.40%
PRD-003374,Optima Modular Security Camera,1101.75,43,5.40%
PRD-003375,Blaze Vivid Ergonomic Chair,368.88,150,7.70%
PRD-003376,Hyper Studio Laptop Stand,51.86,444,10.00%
PRD-003377,Astra Modular Laptop Stand,1230.54,459,5.70%
PRD-003378,Apex Flex Ring Light,96.79,433,0.80%
PRD-003379,Astra Compact Gaming Mouse,386.86,365,7.60%
PRD-003380,Vortex Gaming Smart Lock,1491.52,117,3.90%
PRD-003381,Echo Portable Security Camera,1341.32,169,10.20%
PRD-003382,Aero Pro Gaming Mouse,1287.6,441,8.40%
PRD-003383,Aura Stealth 4K Monitor,1074.43,202,5.30%
PRD-003384,Sol Stealth 4K Monitor,1264.77,176,11.90%
PRD-003385,Lumina Portable Portable Charger,1375.67,489,4.30%
PRD-003386,Velocity Ergonomic Mechanical Keyboard,1239.81,107,9.80%
PRD-003387,Krypton Extreme 4K Monitor,715.81,317,2.60%
PRD-003388,Aura Pro Smart Plug,365.93,305,1.50%
PRD-003389,Synergy Stealth Smart Scale,993.63,447,6.50%
PRD-003390,Astra Seamless Security Camera,854.43,217,11.90%
PRD-003391,Echo Ultimate Smart Lock,97.01,161,5.80%
PRD-003392,Nexus Intelligent Dash Cam,162.34,429,5.40%
PRD-003393,Nexus Portable Blender,353.42,414,1.10%
PRD-003394,Astra Extreme Portable Charger,267.48,67,10.90%
PRD-003395,Omni Turbo Backpack,249.11,120,2.90%
PRD-003396,Aura Elite Bluetooth Speaker,1478.07,337,6.60%
PRD-003397,Nova Gaming Laptop Stand,1415.88,290,2.50%
PRD-003398,Starlight Stealth Smart Scale,1386.68,364,6.90%
PRD-003399,Orbit Prime Power Bank,186.95,417,1.40%
PRD-003400,Starlight Compact Noise Canceling Earbuds,1334.1,8,0.80%
PRD-003401,Astra Eco Water Bottle,572.82,23,10.90%
PRD-003402,Vector Extreme Blender,187.81,280,1.00%
PRD-003403,Sol Advanced Coffee Maker,579.26,47,3.50%
PRD-003404,Prism Ultimate Drone,438.3,163,7.80%
PRD-003405,Titan Turbo Smart Scale,1134.14,402,5.80%
PRD-003406,Horizon Seamless Drone,964.41,99,3.80%
PRD-003407,Horizon Speed Soundbar,478.68,346,9.50%
PRD-003408,Vortex Pro Fitness Tracker,1101.59,8,5.50%
PRD-003409,Blaze Prime Wireless Headphones,558.86,417,3.30%
PRD-003410,Cipher Core Soundbar,572.5,427,0.90%
PRD-003411,Nova Ultimate Gaming Mouse,657.24,497,10.80%
PRD-003412,Astra Ergonomic Wi-Fi Router,143.48,6,10.90%
PRD-003413,Blaze HD Graphics Tablet,1302.04,362,1.10%
PRD-003414,Omni Wireless Wireless Headphones,1212.79,277,3.90%
PRD-003415,Blaze Precision Soundbar,407.67,316,5.60%
PRD-003416,Apex HD Drone,1141.74,220,5.00%
PRD-003417,Core Wireless Drone,216.39,273,8.70%
PRD-003418,Blaze Prime Blender,912.75,401,0.20%
PRD-003419,Omni Active Water Bottle,839.69,266,10.80%
PRD-003420,Quantum Studio Thermal Mug,1492.53,338,7.70%
PRD-003421,Pulse HD Smartwatch,560.26,302,5.10%
PRD-003422,Krypton Eco 4K Monitor,856.6,459,4.50%
PRD-003423,Prism Elite Smartwatch,1415.23,67,5.20%
PRD-003424,Vanguard Eco Thermal Mug,868.49,425,10.50%
PRD-003425,Astra Pro Graphics Tablet,1466.79,283,10.30%
PRD-003426,Krypton Elite 4K Monitor,1177.23,184,4.00%
PRD-003427,Summit Lite Running Shoes,733.06,148,8.50%
PRD-003428,Nexus Studio Microphone Kit,581.32,94,9.40%
PRD-003429,Aura Active Drone,222.1,47,7.30%
PRD-003430,Blaze Elite Water Bottle,403.8,83,1.70%
PRD-003431,Vector Smart Smart Scale,883.92,230,0.60%
PRD-003432,Velocity Core Coffee Maker,403.99,67,1.30%
PRD-003433,Vanguard Modular Microphone Kit,563.03,426,10.00%
PRD-003434,Summit Ergonomic Smart Scale,194.86,432,6.90%
PRD-003435,Nexus Speed Coffee Maker,748.43,0,8.50%
PRD-003436,Nova Core Mechanical Keyboard,100.66,204,2.60%
PRD-003437,Cipher Ergonomic Wi-Fi Router,1426.24,235,2.10%
PRD-003438,Nexus Portable Dash Cam,1487.86,257,2.00%
PRD-003439,Summit Ultimate Wi-Fi Router,13.54,45,5.80%
PRD-003440,Starlight Prime Portable Charger,1077.3,123,1.10%
PRD-003441,Horizon Max Blender,1412.74,277,11.10%
PRD-003442,Krypton Pro Dash Cam,104.46,402,4.20%
PRD-003443,Zenith Max Bluetooth Speaker,864.09,499,0.00%
PRD-003444,Starlight Speed Running Shoes,1329.54,55,11.80%
PRD-003445,Titan Smart Noise Canceling Earbuds,644.53,382,10.60%
PRD-003446,Krypton Compact Backpack,85.53,291,1.60%
PRD-003447,Vortex Ultra Running Shoes,111.88,220,7.10%
PRD-003448,Apex Pro Dash Cam,389.09,358,10.00%
PRD-003449,Titan Ultimate Smart Scale,863.55,159,6.70%
PRD-003450,Summit Extreme Microphone Kit,345.13,330,1.70%
PRD-003451,Synergy Ergonomic Soundbar,835.66,109,10.40%
PRD-003452,Horizon HD HD Webcam,895.19,142,11.50%
PRD-003453,Quantum Ergonomic USB-C Hub,1439.24,406,8.70%
PRD-003454,Echo Studio Fitness Tracker,1208.32,415,6.50%
PRD-003455,Orbit Ultimate 4K Monitor,59.06,170,0.50%
PRD-003456,Vanguard Vivid Drone,997.99,206,2.70%
PRD-003457,Starlight Max Running Shoes,1339.24,109,11.60%
PRD-003458,Krypton Eco Portable Charger,788.87,451,9.90%
PRD-003459,Cipher Speed Power Bank,634.48,30,4.90%
PRD-003460,Lumina Active Water Bottle,64.13,219,5.40%
PRD-003461,Omni Extreme Portable Charger,1337.14,476,6.50%
PRD-003462,Core Active Graphics Tablet,1451.69,162,9.60%
PRD-003463,Astra Seamless Graphics Tablet,612.39,70,6.50%
PRD-003464,Cipher Smart Mechanical Keyboard,671.59,227,11.10%
PRD-003465,Zenith Gaming Coffee Maker,676.77,171,4.20%
PRD-003466,Krypton Gaming Laptop Stand,313.74,93,8.80%
PRD-003467,Apex Precision Gaming Mouse,814.01,170,10.80%
PRD-003468,Summit Lite Gaming Mouse,743.11,358,3.70%
PRD-003469,Nova Modular Smart Lock,157.95,119,1.20%
PRD-003470,Titan Lite Running Shoes,1169.68,481,4.70%
PRD-003471,Nova Elite Electric Toothbrush,1209.32,360,11.30%
PRD-003472,Astra Ultra Noise Canceling Earbuds,257.27,12,4.90%
PRD-003473,Krypton Compact Smart Plug,1227.44,477,3.20%
PRD-003474,Titan Modular Noise Canceling Earbuds,1497.32,457,1.00%
PRD-003475,Nexus Prime Backpack,1352.26,401,9.50%
PRD-003476,Vanguard Speed Mechanical Keyboard,21.79,440,5.00%
PRD-003477,Zenith Max Smart Plug,171.81,109,10.40%
PRD-003478,Starlight Ultimate Air Purifier,1450.11,335,8.20%
PRD-003479,Velocity Eco Security Camera,513.63,224,3.40%
PRD-003480,Optima Lite Backpack,1058.04,432,1.50%
PRD-003481,Zenith HD Soundbar,1013.05,329,0.30%
PRD-003482,Omni Modular 4K Monitor,77.92,201,3.50%
PRD-003483,Orbit Wireless Wireless Headphones,309.67,459,6.90%
PRD-003484,Apex Portable Air Purifier,194.32,16,10.50%
PRD-003485,Matrix Ultra Smart Scale,919.68,497,9.10%
PRD-003486,Pulse Max Ring Light,454.03,314,10.90%
PRD-003487,Omni Flex Electric Toothbrush,1321.46,315,10.70%
PRD-003488,Vanguard HD Action Camera,1364.49,351,6.80%
PRD-003489,Echo Ultra Coffee Maker,585.55,17,0.70%
PRD-003490,Optima Turbo VR Headset,25.48,9,4.80%
PRD-003491,Matrix Intelligent Drone,93.82,279,4.60%
PRD-003492,Fusion Studio Portable Charger,71.86,356,10.70%
PRD-003493,Vector Stealth Wi-Fi Router,1043.41,64,8.60%
PRD-003494,Orbit Modular Fitness Tracker,857.98,147,3.70%
PRD-003495,Krypton Speed Desk Lamp,36.63,201,5.90%
PRD-003496,Astra Vivid Laptop Stand,505.25,4,2.60%
PRD-003497,Vanguard Intelligent Wireless Headphones,114.87,108,11.80%
PRD-003498,Summit Portable HD Webcam,1348.86,94,3.40%
PRD-003499,Synergy Active Portable Charger,280.54,31,7.50%
PRD-003500,Echo Compact Desk Lamp,465.72,438,1.10%
PRD-003501,Apex Core Gaming Mouse,859.54,329,10.70%
PRD-003502,Horizon Intelligent Gaming Mouse,538.11,2,7.60%
PRD-003503,Horizon Stealth Portable Charger,369,77,10.60%
PRD-003504,Quantum Max Blender,592.51,112,9.50%
PRD-003505,Apex Wireless Electric Toothbrush,1436.78,472,10.90%
PRD-003506,Cipher Vivid VR Headset,837.38,278,5.40%
PRD-003507,Starlight Max Laptop Stand,892.56,303,9.30%
PRD-003508,Aero Prime Robot Vacuum,75.35,488,10.10%
PRD-003509,Horizon Modular Noise Canceling Earbuds,1197.22,452,8.30%
PRD-003510,Synergy HD Air Purifier,783.86,39,3.10%
PRD-003511,Synergy Ultimate Smartwatch,1044.18,64,0.00%
PRD-003512,Fusion Lite USB-C Hub,1202.91,431,1.90%
PRD-003513,Apex Prime Fitness Tracker,650.57,490,2.00%
PRD-003514,Hyper Max Air Purifier,1360.91,268,9.40%
PRD-003515,Optima Core Wireless Headphones,1031.46,289,1.10%
PRD-003516,Aura Vivid Bluetooth Speaker,757.67,108,6.40%
PRD-003517,Cipher Active Drone,127.83,301,10.60%
PRD-003518,Synergy Extreme Dash Cam,256.2,353,1.10%
PRD-003519,Vortex Extreme Mechanical Keyboard,1127.11,395,4.10%
PRD-003520,Prism Studio Ring Light,1149.78,358,7.20%
PRD-003521,Orbit Max Drone,1468.75,311,11.30%
PRD-003522,Vector Ultimate Noise Canceling Earbuds,1206.73,141,4.00%
PRD-003523,Aero Speed Mechanical Keyboard,988.08,263,1.70%
PRD-003524,Vector Prime Wireless Headphones,86.63,282,2.60%
PRD-003525,Sol Active HD Webcam,940.15,429,11.80%
PRD-003526,Nexus Modular Power Bank,94.37,45,3.30%
PRD-003527,Optima Portable Ergonomic Chair,1098.32,473,9.00%
PRD-003528,Quantum Max Standing Desk,1461.05,489,4.30%
PRD-003529,Core Extreme Wireless Headphones,1011.64,376,7.50%
PRD-003530,Apex Elite Gaming Mouse,953.25,25,3.30%
PRD-003531,Echo Compact HD Webcam,201.08,224,6.00%
PRD-003532,Nexus Extreme External SSD,370.08,367,2.30%
PRD-003533,Nexus Stealth USB-C Hub,630.38,453,0.60%
PRD-003534,Velocity Gaming Fitness Tracker,10.3,422,0.70%
PRD-003535,Omni Intelligent Backpack,688.63,182,4.80%
PRD-003536,Aura Precision Ring Light,341.01,393,0.90%
PRD-003537,Nova Flex Laptop Stand,1486.05,45,5.00%
PRD-003538,Pulse Studio Graphics Tablet,570.9,311,0.50%
PRD-003539,Hyper Turbo Thermal Mug,331.94,483,9.40%
PRD-003540,Velocity Compact Ring Light,1232.83,34,7.40%
PRD-003541,Blaze Prime Power Bank,853.82,410,10.40%
PRD-003542,Quantum Ergonomic E-Reader,26.89,28,4.40%
PRD-003543,Krypton Intelligent Standing Desk,1263.09,464,4.70%
PRD-003544,Vortex Gaming Desk Lamp,1052.43,476,1.80%
PRD-003545,Blaze HD Coffee Maker,96.29,297,3.40%
PRD-003546,Velocity Wireless Gaming Mouse,664.81,220,4.70%
PRD-003547,Core Modular Graphics Tablet,909.35,96,8.60%
PRD-003548,Horizon HD Wireless Headphones,457.63,309,4.50%
PRD-003549,Synergy Advanced HD Webcam,1270.67,197,1.60%
PRD-003550,Quantum Max Microphone Kit,1453.16,130,2.60%
PRD-003551,Horizon Modular HD Webcam,1379.92,378,4.10%
PRD-003552,Summit Portable Power Bank,157.5,263,10.20%
PRD-003553,Vortex Active E-Reader,1424.01,304,11.40%
PRD-003554,Aura Core Security Camera,1395.87,75,7.70%
PRD-003555,Aero Intelligent USB-C Hub,989.06,292,8.20%
PRD-003556,Velocity Compact Fitness Tracker,842.19,412,2.90%
PRD-003557,Nexus Core Microphone Kit,1421.16,498,11.50%
PRD-003558,Krypton Modular Mechanical Keyboard,550.81,120,2.70%
PRD-003559,Velocity Advanced Gaming Mouse,1214.51,123,0.90%
PRD-003560,Krypton Speed Thermal Mug,752.26,14,4.50%
PRD-003561,Lumina HD Running Shoes,1168.86,199,11.00%
PRD-003562,Lumina Studio Electric Toothbrush,1195.31,205,7.00%
PRD-003563,Lumina Core Electric Toothbrush,1420.79,184,11.60%
PRD-003564,Matrix HD VR Headset,711.44,438,3.30%
PRD-003565,Astra Core Smart Lock,1166.71,195,11.50%
PRD-003566,Pulse Ergonomic Ergonomic Chair,1359.47,64,0.90%
PRD-003567,Cipher Wireless Coffee Maker,39.05,357,10.90%
PRD-003568,Cipher Intelligent Security Camera,1376.09,156,6.10%
PRD-003569,Cipher Prime Robot Vacuum,896.33,165,9.40%
PRD-003570,Krypton Turbo Blender,599.22,432,5.40%
PRD-003571,Quantum Speed Action Camera,26.23,445,11.80%
PRD-003572,Nexus Compact Coffee Maker,1166.71,301,11.80%
PRD-003573,Lumina Prime Blender,189.06,416,3.40%
PRD-003574,Velocity Flex Ring Light,877.77,126,9.50%
PRD-003575,Hyper Ergonomic Bluetooth Speaker,455.68,162,10.60%
PRD-003576,Orbit Extreme Mechanical Keyboard,682.48,211,2.60%
PRD-003577,Synergy Compact External SSD,1441.8,348,10.80%
PRD-003578,Nova Active Bluetooth Speaker,746.54,271,9.90%
PRD-003579,Hyper Elite Bluetooth Speaker,124.61,373,6.60%
PRD-003580,Titan Active Wi-Fi Router,481.58,107,4.40%
PRD-003581,Lumina Core Noise Canceling Earbuds,652.81,463,6.10%
PRD-003582,Synergy Portable Wi-Fi Router,1267.14,333,10.70%
PRD-003583,Optima Ultra Bluetooth Speaker,748.84,329,11.60%
PRD-003584,Nova Extreme Thermal Mug,619.91,174,10.50%
PRD-003585,Echo Compact Backpack,697.41,67,6.90%
PRD-003586,Blaze Modular Smart Plug,613.66,99,5.60%
PRD-003587,Quantum Portable Mechanical Keyboard,970.67,23,11.10%
PRD-003588,Vanguard Intelligent Power Bank,1221.62,477,6.40%
PRD-003589,Nova HD Smart Plug,975.71,337,11.80%
PRD-003590,Vortex Pro Power Bank,728.85,349,2.10%
PRD-003591,Nexus Max Graphics Tablet,284.34,237,8.00%
PRD-003592,Core Lite Water Bottle,45.54,154,2.70%
PRD-003593,Quantum Vivid Ergonomic Chair,1146.01,270,9.70%
PRD-003594,Titan Studio Laptop Stand,1363.19,101,1.50%
PRD-003595,Astra Precision Air Purifier,530.48,78,6.20%
PRD-003596,Blaze Prime Smartwatch,903.78,95,6.90%
PRD-003597,Optima Seamless Action Camera,519.88,368,4.50%
PRD-003598,Vanguard Intelligent Ergonomic Chair,1364.85,75,2.00%
PRD-003599,Fusion Compact Security Camera,290.01,267,7.20%
PRD-003600,Starlight Pro Microphone Kit,549.19,242,8.30%
PRD-003601,Omni Seamless Air Purifier,342.89,116,5.10%
PRD-003602,Titan Stealth Air Purifier,1458.15,240,4.80%
PRD-003603,Zenith Active Running Shoes,74.06,95,4.70%
PRD-003604,Optima Seamless Bluetooth Speaker,1148.14,413,1.90%
PRD-003605,Core Gaming Gaming Mouse,153.4,251,1.50%
PRD-003606,Blaze Lite Air Purifier,969.33,487,9.90%
PRD-003607,Omni Ultimate Drone,1018.58,323,11.50%
PRD-003608,Titan Speed E-Reader,1001.32,431,7.60%
PRD-003609,Velocity Active Portable Charger,1170.34,244,2.40%
PRD-003610,Fusion Vivid Portable Charger,201.74,107,11.80%
PRD-003611,Orbit Extreme Power Bank,217.59,82,11.00%
PRD-003612,Nova Flex External SSD,1133.04,149,3.00%
PRD-003613,Echo HD Drone,1485.63,439,8.90%
PRD-003614,Echo Extreme Noise Canceling Earbuds,272.88,490,4.20%
PRD-003615,Zenith Gaming Noise Canceling Earbuds,1232.64,316,11.90%
PRD-003616,Cipher Advanced Coffee Maker,986.19,460,4.70%
PRD-003617,Vector Speed Action Camera,105.59,331,1.40%
PRD-003618,Zenith Portable Robot Vacuum,1027.4,251,3.30%
PRD-003619,Prism Pro E-Reader,1005.48,117,10.30%
PRD-003620,Aero Vivid Bluetooth Speaker,981.87,165,1.80%
PRD-003621,Pulse Compact Blender,266.72,338,0.70%
PRD-003622,Sol Modular Robot Vacuum,348.47,424,8.60%
PRD-003623,Krypton Gaming 4K Monitor,474.85,141,9.50%
PRD-003624,Vortex HD Smart Plug,381.62,37,9.60%
PRD-003625,Pulse HD USB-C Hub,645.6,368,3.20%
PRD-003626,Pulse Turbo Electric Toothbrush,498.93,139,0.20%
PRD-003627,Titan Turbo Blender,891.07,108,7.10%
PRD-003628,Fusion Active E-Reader,540.47,94,0.70%
PRD-003629,Apex Seamless HD Webcam,33.12,86,5.20%
PRD-003630,Hyper Modular Wireless Headphones,112.24,443,7.80%
PRD-003631,Aura Elite USB-C Hub,229.6,37,11.30%
PRD-003632,Prism Vivid Water Bottle,1359.46,317,4.80%
PRD-003633,Synergy Gaming Gaming Mouse,852.18,267,5.70%
PRD-003634,Pulse Prime Water Bottle,738.87,247,2.80%
PRD-003635,Starlight Elite Backpack,980.13,345,9.20%
PRD-003636,Synergy Smart VR Headset,1445.96,273,7.50%
PRD-003637,Horizon HD Action Camera,1261.94,479,2.50%
PRD-003638,Aero Advanced Bluetooth Speaker,906.3,322,9.20%
PRD-003639,Cipher Wireless Fitness Tracker,52.12,262,8.10%
PRD-003640,Cipher Prime Desk Lamp,192.28,23,1.90%
PRD-003641,Pulse HD Smartwatch,1163.24,248,9.70%
PRD-003642,Lumina Wireless VR Headset,962.28,409,11.10%
PRD-003643,Vector Pro Mechanical Keyboard,7.77,215,11.60%
PRD-003644,Synergy Gaming Graphics Tablet,467.92,340,9.20%
PRD-003645,Optima Gaming Graphics Tablet,861.15,303,5.40%
PRD-003646,Aero Ultimate USB-C Hub,633.16,103,4.60%
PRD-003647,Vanguard Ergonomic Gaming Mouse,389.85,169,0.40%
PRD-003648,Horizon Compact Air Purifier,476.2,112,5.60%
PRD-003649,Vortex Turbo Blender,1462.72,289,5.10%
